(2038, ('65.8125', '37.2', '107306'))
(2039, ('79.875', '27.2', '94337.5'))
(2040, ('64.6875', '48.2', '128744'))
(2041, ('61.875', '34.4', '99737.5'))
(2042, ('inf', 'inf', 'inf'))
(2043, ('71.4375', '32.4', '100519'))
(2044, ('73.125', '30.6', '97762.5'))
(2045, ('65.8125', '37.6', '108106'))
(2046, ('64.6875', '39.8', '111944'))
(2047, ('inf', 'inf', 'inf'))
(2048, ('66.375', '34.2', '101588'))
(2049, ('68.0625', '36.4', '106831'))
(2050, ('68.625', '33.4', '101112'))
(2051, ('64.125', '35.8', '103663'))
(2052, ('70.3125', '34.8', '104756'))
(2053, ('65.8125', '50.2', '133306'))
(2054, ('60.1875', '37.4', '104894'))
(2055, ('60.1875', '38.4', '106894'))
(2056, ('74.8125', '29.8', '97006.2'))
(2057, ('inf', 'inf', 'inf'))
(2058, ('64.125', '35.4', '102863'))
(2059, ('74.8125', '29', '95406.2'))
(2060, ('inf', 'inf', 'inf'))
(2061, ('64.125', '34.2', '100462'))
(2062, ('63.5625', '55.8', '143381'))
(2063, ('64.125', '37.2', '106462'))
(2064, ('64.6875', '47.2', '126744'))
(2065, ('64.6875', '65.4', '163144'))
(2066, ('inf', 'inf', 'inf'))
(2067, ('69.1875', '34', '102594'))
(2068, ('63', '67.6', '166700'))
(2069, ('63', '46', '123500'))
(2070, ('61.3125', '69.6', '169856'))
(2071, ('64.125', '36.2', '104462'))
(2072, ('inf', 'inf', 'inf'))
(2073, ('inf', 'inf', 'inf'))
(2074, ('inf', 'inf', 'inf'))
(2075, ('77.0625', '27', '92531.2'))
(2076, ('82.6875', '26.8', '94943.8'))
(2077, ('64.125', '42.6', '117263'))
(2078, ('63.5625', '42.8', '117381'))
(2079, ('69.1875', '33', '100594'))
(2080, ('59.625', '38.4', '106613'))
(2081, ('inf', 'inf', 'inf'))
(2082, ('61.875', '36.4', '103738'))
(2083, ('61.3125', '60.8', '152256'))
(2084, ('60.75', '48.6', '127575'))
(2085, ('65.8125', '39.8', '112506'))
(2086, ('64.125', '35', '102063'))
(2087, ('68.625', '32.6', '99512.5'))
(2088, ('61.875', '42.6', '116138'))
(2089, ('70.875', '34', '103438'))
(2090, ('64.125', '54.6', '141262'))
(2091, ('63', '43.4', '118300'))
(2092, ('60.75', '47.6', '125575'))
(2093, ('61.875', '35.8', '102538'))
(2094, ('64.125', '65.4', '162862'))
(2095, ('72.5625', '31.6', '99481.2'))
(2096, ('62.4375', '41.2', '113619'))
(2097, ('78.1875', '29.4', '97893.8'))
(2098, ('60.75', '37.6', '105575'))
(2099, ('65.8125', '34.8', '102506'))
(2100, ('inf', 'inf', 'inf'))
(2101, ('79.3125', '27.4', '94456.2'))
(2102, ('65.25', '46', '124625'))
(2103, ('inf', 'inf', 'inf'))
(2104, ('66.375', '35.2', '103588'))
(2105, ('81', '26', '92500'))
(2106, ('64.125', '35.6', '103262'))
(2107, ('76.5', '28.8', '95850'))
(2108, ('65.25', '39.4', '111425'))
(2109, ('61.3125', '37.4', '105456'))
(2110, ('75.9375', '28', '93968.8'))
(2111, ('64.6875', '54.4', '141144'))
(2112, ('65.8125', '62.8', '158506'))
(2113, ('75.9375', '29', '95968.8'))
(2114, ('64.6875', '35', '102344'))
(2115, ('75.9375', '28.4', '94768.8'))
(2116, ('inf', 'inf', 'inf'))
(2117, ('62.4375', '47.2', '125619'))
(2118, ('69.1875', '32', '98593.8'))
(2119, ('61.875', '37.6', '106138'))
(2120, ('65.25', '42.2', '117025'))
(2121, ('78.1875', '29.8', '98693.8'))
(2122, ('66.9375', '32.4', '98268.8'))
(2123, ('63', '64.4', '160300'))
(2124, ('64.125', '37.2', '106462'))
(2125, ('71.4375', '34.2', '104119'))
(2126, ('64.6875', '63.2', '158744'))
(2127, ('63.5625', '54.8', '141381'))
(2128, ('59.625', '59.6', '149012'))
(2129, ('inf', 'inf', 'inf'))
(2130, ('65.8125', '34.8', '102506'))
(2131, ('59.625', '62', '153812'))
(2132, ('inf', 'inf', 'inf'))
(2133, ('67.5', '34.8', '103350'))
(2134, ('63', '40', '111500'))
(2135, ('74.25', '30', '97125'))
(2136, ('70.875', '30.6', '96637.5'))
(2137, ('64.6875', '33.8', '99943.8'))
(2138, ('inf', 'inf', 'inf'))
(2139, ('74.25', '30.8', '98725'))
(2140, ('78.1875', '27.4', '93893.8'))
(2141, ('63', '36.6', '104700'))
(2142, ('62.4375', '53', '137219'))
(2143, ('65.25', '37.6', '107825'))
(2144, ('75.9375', '32', '101969'))
(2145, ('64.125', '34.2', '100462'))
(2146, ('72', '31.8', '99600'))
(2147, ('64.125', '36.2', '104462'))
(2148, ('60.75', '38.2', '106775'))
(2149, ('64.125', '34.8', '101663'))
(2150, ('62.4375', '36.6', '104419'))
(2151, ('63', '64.2', '159900'))
(2152, ('66.9375', '33', '99468.8'))
(2153, ('65.8125', '33.6', '100106'))
(2154, ('61.3125', '45.4', '121456'))
(2155, ('86.0625', '25', '93031.2'))
(2156, ('73.125', '30', '96562.5'))
(2157, ('78.75', '26.8', '92975'))
(2158, ('61.875', '47.6', '126138'))
(2159, ('inf', 'inf', 'inf'))
(2160, ('61.875', '37.2', '105338'))
(2161, ('64.125', '39', '110063'))
(2162, ('75.9375', '27.4', '92768.8'))
(2163, ('64.6875', '39.8', '111944'))
(2164, ('74.8125', '29.6', '96606.2'))
(2165, ('64.6875', '35.8', '103944'))
(2166, ('81', '28.4', '97300'))
(2167, ('66.9375', '35', '103469'))
(2168, ('66.375', '37.4', '107988'))
(2169, ('63.5625', '53', '137781'))
(2170, ('60.75', '41', '112375'))
(2171, ('60.75', '65.8', '161975'))
(2172, ('65.8125', '36.2', '105306'))
(2173, ('inf', 'inf', 'inf'))
(2174, ('69.75', '32', '98875'))
(2175, ('83.25', '25', '91625'))
(2176, ('67.5', '48.4', '130550'))
(2177, ('67.5', '34.6', '102950'))
(2178, ('66.9375', '50.2', '133869'))
(2179, ('inf', 'inf', 'inf'))
(2180, ('63.5625', '40.6', '112981'))
(2181, ('65.8125', '34', '100906'))
(2182, ('86.0625', '24.6', '92231.2'))
(2183, ('80.4375', '28.4', '97018.8'))
(2184, ('65.25', '34.2', '101025'))
(2185, ('70.3125', '32.4', '99956.2'))
(2186, ('60.75', '36.4', '103175'))
(2187, ('73.125', '30.8', '98162.5'))
(2188, ('81', '25.6', '91700'))
(2189, ('64.125', '42.2', '116462'))
(2190, ('65.8125', '37.6', '108106'))
(2191, ('64.6875', '66.8', '165944'))
(2192, ('64.6875', '39.8', '111944'))
(2193, ('63.5625', '39.4', '110581'))
(2194, ('62.4375', '50.8', '132819'))
(2195, ('inf', 'inf', 'inf'))
(2196, ('61.875', '37.2', '105338'))
(2197, ('66.375', '52.4', '137988'))
(2198, ('64.125', '43.8', '119663'))
(2199, ('66.375', '31.8', '96787.5'))
(2200, ('64.125', '34.8', '101663'))
(2201, ('63', '53.4', '138300'))
(2202, ('66.9375', '38.6', '110669'))
(2203, ('69.75', '30.6', '96075'))
(2204, ('64.125', '37.4', '106863'))
(2205, ('64.6875', '62.6', '157544'))
(2206, ('63', '48', '127500'))
(2207, ('61.875', '37.6', '106138'))
(2208, ('63', '51', '133500'))
(2209, ('62.4375', '45.8', '122819'))
(2210, ('68.625', '35.2', '104712'))
(2211, ('64.125', '36.8', '105663'))
(2212, ('inf', 'inf', 'inf'))
(2213, ('74.8125', '30.2', '97806.2'))
(2214, ('65.25', '52.2', '137025'))
(2215, ('77.0625', '27.6', '93731.2'))
(2216, ('64.6875', '38.8', '109944'))
(2217, ('65.25', '41.2', '115025'))
(2218, ('63.5625', '64', '159781'))
(2219, ('62.4375', '65.4', '162019'))
(2220, ('64.125', '58.8', '149662'))
(2221, ('74.8125', '30.2', '97806.2'))
(2222, ('64.6875', '48.4', '129144'))
(2223, ('70.875', '32.8', '101038'))
(2224, ('61.3125', '38.6', '107856'))
(2225, ('66.375', '37.6', '108388'))
(2226, ('64.125', '33', '98062.5'))
(2227, ('69.1875', '32.4', '99393.8'))
(2228, ('77.625', '29.4', '97612.5'))
(2229, ('79.875', '29.8', '99537.5'))
(2230, ('inf', 'inf', 'inf'))
(2231, ('65.25', '49.8', '132225'))
(2232, ('66.9375', '37.4', '108269'))
(2233, ('61.875', '54.6', '140138'))
(2234, ('63.5625', '33.2', '98181.2'))
(2235, ('70.875', '32', '99437.5'))
(2236, ('81.5625', '27.4', '95581.2'))
(2237, ('60.75', '40', '110375'))
(2238, ('76.5', '28.4', '95050'))
(2239, ('65.8125', '37.2', '107306'))
(2240, ('63.5625', '38.8', '109381'))
(2241, ('79.875', '26', '91937.5'))
(2242, ('77.0625', '28.2', '94931.2'))
(2243, ('66.375', '33.6', '100388'))
(2244, ('inf', 'inf', 'inf'))
(2245, ('66.375', '31.8', '96787.5'))
(2246, ('63.5625', '34.4', '100581'))
(2247, ('65.25', '65.4', '163425'))
(2248, ('71.4375', '31.6', '98918.8'))
(2249, ('63', '53.8', '139100'))
(2250, ('68.625', '30.4', '95112.5'))
(2251, ('64.125', '37.6', '107262'))
(2252, ('62.4375', '36.6', '104419'))
(2253, ('63.5625', '47', '125781'))
(2254, ('63', '63.8', '159100'))
(2255, ('65.8125', '38', '108906'))
(2256, ('inf', 'inf', 'inf'))
(2257, ('60.1875', '38.4', '106894'))
(2258, ('65.25', '40.6', '113825'))
(2259, ('62.4375', '44.8', '120819'))
(2260, ('60.75', '39.2', '108775'))
(2261, ('63.5625', '48.8', '129381'))
(2262, ('61.875', '43.4', '117738'))
(2263, ('62.4375', '47.6', '126419'))
(2264, ('64.6875', '35.2', '102744'))
(2265, ('77.625', '28.4', '95612.5'))
(2266, ('62.4375', '41', '113219'))
(2267, ('78.75', '28.4', '96175'))
(2268, ('82.6875', '27.4', '96143.8'))
(2269, ('74.8125', '29.4', '96206.2'))
(2270, ('59.0625', '48.4', '126331'))
(2271, ('64.6875', '39.2', '110744'))
(2272, ('64.125', '38.8', '109663'))
(2273, ('65.25', '34', '100625'))
(2274, ('75.9375', '28', '93968.8'))
(2275, ('64.6875', '48.4', '129144'))
(2276, ('66.375', '40.8', '114788'))
(2277, ('inf', 'inf', 'inf'))
(2278, ('73.6875', '29', '94843.8'))
(2279, ('61.875', '37', '104938'))
(2280, ('81', '25.8', '92100'))
(2281, ('70.875', '34.8', '105038'))
(2282, ('65.25', '37.2', '107025'))
(2283, ('62.4375', '66.8', '164819'))
(2284, ('66.9375', '37.2', '107869'))
(2285, ('70.875', '33.2', '101838'))
(2286, ('61.875', '37', '104938'))
(2287, ('74.8125', '29.6', '96606.2'))
(2288, ('65.8125', '39', '110906'))
(2289, ('63', '38.2', '107900'))
(2290, ('64.125', '64.8', '161663'))
(2291, ('65.8125', '48.6', '130106'))
(2292, ('64.6875', '58.2', '148744'))
(2293, ('61.3125', '39.4', '109456'))
(2294, ('64.6875', '34.4', '101144'))
(2295, ('70.875', '33.6', '102638'))
(2296, ('61.875', '39.6', '110138'))
(2297, ('78.75', '28.2', '95775'))
(2298, ('79.3125', '26.4', '92456.2'))
(2299, ('79.3125', '28.4', '96456.2'))
(2300, ('78.1875', '28.2', '95493.8'))
(2301, ('inf', 'inf', 'inf'))
(2302, ('79.3125', '24.8', '89256.2'))
(2303, ('63', '38.2', '107900'))
(2304, ('61.875', '62.8', '156538'))
(2305, ('75.9375', '28.6', '95168.8'))
(2306, ('inf', 'inf', 'inf'))
(2307, ('68.625', '34.4', '103112'))
(2308, ('68.625', '30.2', '94712.5'))
(2309, ('66.375', '33.8', '100788'))
(2310, ('60.75', '38', '106375'))
(2311, ('71.4375', '33', '101719'))
(2312, ('63', '47.6', '126700'))
(2313, ('inf', 'inf', 'inf'))
(2314, ('67.5', '46.2', '126150'))
(2315, ('78.75', '27.6', '94575'))
(2316, ('64.125', '47.2', '126462'))
(2317, ('77.625', '29', '96812.5'))
(2318, ('65.25', '34', '100625'))
(2319, ('65.25', '36.4', '105425'))
(2320, ('63.5625', '42', '115781'))
(2321, ('65.8125', '44.6', '122106'))
(2322, ('61.875', '42.6', '116138'))
(2323, ('61.875', '41.8', '114538'))
(2324, ('64.125', '55.6', '143262'))
(2325, ('63', '39.4', '110300'))
(2326, ('64.6875', '56.6', '145544'))
(2327, ('63.5625', '40.4', '112581'))
(2328, ('66.9375', '53.2', '139869'))
(2329, ('64.6875', '40.2', '112744'))
(2330, ('61.875', '45.8', '122538'))
(2331, ('65.25', '33', '98625'))
(2332, ('60.1875', '39.4', '108894'))
(2333, ('61.875', '36.8', '104538'))
(2334, ('64.125', '36.6', '105262'))
(2335, ('61.3125', '41.4', '113456'))
(2336, ('81.5625', '23.6', '87981.2'))
(2337, ('63', '50.2', '131900'))
(2338, ('82.6875', '26.4', '94143.8'))
(2339, ('61.875', '65.8', '162538'))
(2340, ('65.8125', '35.2', '103306'))
(2341, ('65.25', '37.8', '108225'))
(2342, ('64.6875', '42.6', '117544'))
(2343, ('64.125', '39', '110063'))
(2344, ('61.3125', '40.6', '111856'))
(2345, ('60.1875', '69.2', '168494'))
(2346, ('65.8125', '40', '112906'))
(2347, ('65.25', '55', '142625'))
(2348, ('64.125', '38.6', '109263'))
(2349, ('65.8125', '38.2', '109306'))
(2350, ('70.3125', '31', '97156.2'))
(2351, ('68.0625', '33.6', '101231'))
(2352, ('66.375', '43.2', '119588'))
(2353, ('inf', 'inf', 'inf'))
(2354, ('62.4375', '35.8', '102819'))
(2355, ('inf', 'inf', 'inf'))
(2356, ('81', '29.2', '98900'))
(2357, ('68.0625', '32.8', '99631.2'))
(2358, ('69.1875', '33.2', '100994'))
(2359, ('63', '38', '107500'))
(2360, ('73.6875', '30.2', '97243.8'))
(2361, ('64.6875', '38.6', '109544'))
(2362, ('66.375', '32.4', '97987.5'))
(2363, ('62.4375', '39', '109219'))
(2364, ('74.25', '30.6', '98325'))
(2365, ('66.375', '35.4', '103988'))
(2366, ('75.9375', '31.6', '101169'))
(2367, ('78.75', '26.2', '91775'))
(2368, ('83.25', '25.4', '92425'))
(2369, ('67.5', '36.4', '106550'))
(2370, ('inf', 'inf', 'inf'))
(2371, ('63.5625', '38.2', '108181'))
(2372, ('65.25', '39.6', '111825'))
(2373, ('66.9375', '37.6', '108669'))
(2374, ('69.75', '31', '96875'))
(2375, ('64.6875', '50.8', '133944'))
(2376, ('61.875', '32.4', '95737.5'))
(2377, ('64.125', '44.6', '121263'))
(2378, ('70.3125', '32.8', '100756'))
(2379, ('76.5', '30.2', '98650'))
(2380, ('66.375', '53.6', '140388'))
(2381, ('65.25', '46.8', '126225'))
(2382, ('73.6875', '28.2', '93243.8'))
(2383, ('78.75', '26.2', '91775'))
(2384, ('60.75', '41', '112375'))
(2385, ('70.3125', '32.8', '100756'))
(2386, ('61.875', '66.2', '163338'))
(2387, ('79.3125', '27.4', '94456.2'))
(2388, ('72.5625', '30.6', '97481.2'))
(2389, ('75.375', '29.4', '96487.5'))
(2390, ('inf', 'inf', 'inf'))
(2391, ('65.25', '35.4', '103425'))
(2392, ('65.25', '55', '142625'))
(2393, ('63', '52.4', '136300'))
(2394, ('75.375', '27', '91687.5'))
(2395, ('65.25', '36.2', '105025'))
(2396, ('63.5625', '68.4', '168581'))
(2397, ('60.75', '39', '108375'))
(2398, ('77.625', '28.2', '95212.5'))
(2399, ('80.4375', '26.4', '93018.8'))
(2400, ('65.8125', '60.8', '154506'))
(2401, ('65.8125', '34.2', '101306'))
(2402, ('76.5', '27', '92250'))
(2403, ('61.875', '55.6', '142138'))
(2404, ('62.4375', '52.8', '136819'))
(2405, ('73.125', '33.4', '103362'))
(2406, ('62.4375', '36.8', '104819'))
(2407, ('66.375', '35', '103188'))
(2408, ('64.6875', '65.4', '163144'))
(2409, ('72', '32.2', '100400'))
(2410, ('62.4375', '35.4', '102019'))
(2411, ('66.375', '49.6', '132388'))
(2412, ('64.6875', '47', '126344'))
(2413, ('76.5', '27.4', '93050'))
(2414, ('63', '36.2', '103900'))
(2415, ('64.125', '38.8', '109663'))
(2416, ('62.4375', '58.2', '147619'))
(2417, ('64.6875', '35', '102344'))
(2418, ('62.4375', '65.4', '162019'))
(2419, ('67.5', '32', '97750'))
(2420, ('64.125', '52.4', '136862'))
(2421, ('75.9375', '27.2', '92368.8'))
(2422, ('71.4375', '31.2', '98118.8'))
(2423, ('inf', 'inf', 'inf'))
(2424, ('70.875', '30.8', '97037.5'))
(2425, ('69.1875', '35', '104594'))
(2426, ('63.5625', '39.2', '110181'))
(2427, ('66.9375', '46.6', '126669'))
(2428, ('74.8125', '29', '95406.2'))
(2429, ('68.0625', '29.6', '93231.2'))
(2430, ('63.5625', '36', '103781'))
(2431, ('71.4375', '32.8', '101319'))
(2432, ('inf', 'inf', 'inf'))
(2433, ('63', '35.4', '102300'))
(2434, ('inf', 'inf', 'inf'))
(2435, ('inf', 'inf', 'inf'))
(2436, ('61.875', '38.6', '108138'))
(2437, ('inf', 'inf', 'inf'))
(2438, ('65.8125', '33.4', '99706.2'))
(2439, ('65.25', '33.4', '99425'))
(2440, ('63.5625', '50.2', '132181'))
(2441, ('inf', 'inf', 'inf'))
(2442, ('61.875', '42.2', '115338'))
(2443, ('66.9375', '36.2', '105869'))
(2444, ('63', '65.8', '163100'))
(2445, ('83.8125', '26', '93906.2'))
(2446, ('64.125', '35', '102063'))
(2447, ('64.125', '36.8', '105663'))
(2448, ('81', '26.4', '93300'))
(2449, ('64.125', '34.4', '100863'))
(2450, ('62.4375', '64', '159219'))
(2451, ('77.0625', '28.6', '95731.2'))
(2452, ('inf', 'inf', 'inf'))
(2453, ('64.6875', '52.6', '137544'))
(2454, ('74.8125', '30.2', '97806.2'))
(2455, ('64.125', '35', '102063'))
(2456, ('67.5', '37.2', '108150'))
(2457, ('67.5', '35.4', '104550'))
(2458, ('79.3125', '26.6', '92856.2'))
(2459, ('59.625', '40.4', '110613'))
(2460, ('60.75', '37.2', '104775'))
(2461, ('61.875', '55.6', '142138'))
(2462, ('inf', 'inf', 'inf'))
(2463, ('63.5625', '53.4', '138581'))
(2464, ('61.875', '37.4', '105738'))
(2465, ('76.5', '31.4', '101050'))
(2466, ('77.625', '27.8', '94412.5'))
(2467, ('63.5625', '35.8', '103381'))
(2468, ('64.125', '36', '104063'))
(2469, ('63', '62.6', '156700'))
(2470, ('59.625', '39.6', '109013'))
(2471, ('inf', 'inf', 'inf'))
(2472, ('inf', 'inf', 'inf'))
(2473, ('61.3125', '37.8', '106256'))
(2474, ('60.1875', '39.4', '108894'))
(2475, ('71.4375', '30.2', '96118.8'))
(2476, ('64.125', '69', '170062'))
(2477, ('68.625', '32.2', '98712.5'))
(2478, ('65.8125', '31.4', '95706.2'))
(2479, ('63', '44.8', '121100'))
(2480, ('65.25', '46.6', '125825'))
(2481, ('76.5', '29.6', '97450'))
(2482, ('60.75', '67', '164375'))
(2483, ('74.25', '29.4', '95925'))
(2484, ('64.125', '36', '104063'))
(2485, ('62.4375', '45', '121219'))
(2486, ('81.5625', '28', '96781.2'))
(2487, ('62.4375', '35', '101219'))
(2488, ('79.875', '27.6', '95137.5'))
(2489, ('77.0625', '29', '96531.2'))
(2490, ('70.875', '33.6', '102638'))
(2491, ('63', '64.6', '160700'))
(2492, ('60.1875', '37.4', '104894'))
(2493, ('64.125', '65.8', '163663'))
(2494, ('61.875', '36', '102938'))
(2495, ('63.5625', '39.2', '110181'))
(2496, ('77.0625', '28', '94531.2'))
(2497, ('72.5625', '29.6', '95481.2'))
(2498, ('65.25', '40', '112625'))
(2499, ('73.6875', '31', '98843.8'))
(2500, ('inf', 'inf', 'inf'))
(2501, ('65.25', '38.8', '110225'))
(2502, ('inf', 'inf', 'inf'))
(2503, ('70.875', '33.6', '102638'))
(2504, ('72.5625', '30', '96281.2'))
(2505, ('59.0625', '62.4', '154331'))
(2506, ('69.75', '36.6', '108075'))
(2507, ('78.1875', '28.4', '95893.8'))
(2508, ('81', '26.8', '94100'))
(2509, ('63', '44.8', '121100'))
(2510, ('70.875', '31.6', '98637.5'))
(2511, ('59.625', '65.6', '161013'))
(2512, ('64.6875', '38', '108344'))
(2513, ('79.3125', '28.8', '97256.2'))
(2514, ('65.8125', '38.4', '109706'))
(2515, ('66.375', '31', '95187.5'))
(2516, ('65.25', '36', '104625'))
(2517, ('77.625', '28', '94812.5'))
(2518, ('64.6875', '46.6', '125544'))
(2519, ('81', '27', '94500'))
(2520, ('63.5625', '54.6', '140981'))
(2521, ('65.25', '49.4', '131425'))
(2522, ('65.25', '51.4', '135425'))
(2523, ('65.25', '63.6', '159825'))
(2524, ('68.625', '33.6', '101512'))
(2525, ('60.75', '38.4', '107175'))
(2526, ('inf', 'inf', 'inf'))
(2527, ('66.9375', '38', '109469'))
(2528, ('67.5', '39.4', '112550'))
(2529, ('82.6875', '27.8', '96943.8'))
(2530, ('61.875', '41.2', '113338'))
(2531, ('inf', 'inf', 'inf'))
(2532, ('73.6875', '31.6', '100044'))
(2533, ('65.25', '40.4', '113425'))
(2534, ('64.6875', '38.4', '109144'))
(2535, ('66.375', '47.2', '127588'))
(2536, ('63', '51.4', '134300'))
(2537, ('82.125', '27.2', '95462.5'))
(2538, ('62.4375', '65.8', '162819'))
(2539, ('59.0625', '40.4', '110331'))
(2540, ('61.3125', '36.6', '103856'))
(2541, ('69.1875', '34.2', '102994'))
(2542, ('74.8125', '30.6', '98606.2'))
(2543, ('61.875', '53.6', '138138'))
(2544, ('63', '40.8', '113100'))
(2545, ('73.125', '31.4', '99362.5'))
(2546, ('83.8125', '26.6', '95106.2'))
(2547, ('68.625', '37.4', '109112'))
(2548, ('inf', 'inf', 'inf'))
(2549, ('inf', 'inf', 'inf'))
(2550, ('61.875', '41.8', '114538'))
(2551, ('65.8125', '33.6', '100106'))
(2552, ('78.75', '28.8', '96975'))
(2553, ('79.3125', '28', '95656.2'))
(2554, ('59.625', '58.4', '146612'))
(2555, ('77.625', '27.6', '94012.5'))
(2556, ('65.8125', '51.8', '136506'))
(2557, ('64.6875', '35.8', '103944'))
(2558, ('63', '38.6', '108700'))
(2559, ('59.625', '45', '119813'))
(2560, ('66.375', '36', '105188'))
(2561, ('66.9375', '41', '115469'))
(2562, ('inf', 'inf', 'inf'))
(2563, ('62.4375', '40.2', '111619'))
(2564, ('74.8125', '27.6', '92606.2'))
(2565, ('66.375', '31.8', '96787.5'))
(2566, ('61.875', '65.8', '162538'))
(2567, ('78.75', '26.4', '92175'))
(2568, ('63.5625', '44.2', '120181'))
(2569, ('66.375', '31.4', '95987.5'))
(2570, ('63', '34.8', '101100'))
(2571, ('64.6875', '61.2', '154744'))
(2572, ('63.5625', '37.4', '106581'))
(2573, ('63.5625', '50.2', '132181'))
(2574, ('63.5625', '34', '99781.3'))
(2575, ('64.125', '62.8', '157662'))
(2576, ('62.4375', '44', '119219'))
(2577, ('64.6875', '36.8', '105944'))
(2578, ('60.75', '37.4', '105175'))
(2579, ('60.1875', '37.8', '105694'))
(2580, ('62.4375', '57', '145219'))
(2581, ('63.5625', '56.8', '145381'))
(2582, ('76.5', '28.4', '95050'))
(2583, ('65.25', '43.6', '119825'))
(2584, ('64.125', '38', '108063'))
(2585, ('72', '28.4', '92800'))
(2586, ('76.5', '27.6', '93450'))
(2587, ('78.75', '30', '99375'))
(2588, ('63', '34.2', '99900'))
(2589, ('62.4375', '64', '159219'))
(2590, ('inf', 'inf', 'inf'))
(2591, ('65.25', '50.4', '133425'))
(2592, ('64.125', '41.2', '114462'))
(2593, ('65.25', '36.6', '105825'))
(2594, ('78.1875', '28.8', '96693.8'))
(2595, ('inf', 'inf', 'inf'))
(2596, ('64.6875', '41.8', '115944'))
(2597, ('63', '36.6', '104700'))
(2598, ('72', '32', '100000'))
(2599, ('65.8125', '38', '108906'))
(2600, ('inf', 'inf', 'inf'))
(2601, ('60.75', '58.2', '146775'))
(2602, ('62.4375', '42', '115219'))
(2603, ('61.3125', '41.4', '113456'))
(2604, ('65.8125', '42', '116906'))
(2605, ('68.625', '34.4', '103112'))
(2606, ('63.5625', '64', '159781'))
(2607, ('inf', 'inf', 'inf'))
(2608, ('82.125', '26.6', '94262.5'))
(2609, ('63', '37.6', '106700'))
(2610, ('66.9375', '32.6', '98668.8'))
(2611, ('65.8125', '44.4', '121706'))
(2612, ('61.3125', '65.4', '161456'))
(2613, ('62.4375', '34.2', '99618.8'))
(2614, ('66.9375', '62.4', '158269'))
(2615, ('83.8125', '25.4', '92706.2'))
(2616, ('63.5625', '35.6', '102981'))
(2617, ('63.5625', '46', '123781'))
(2618, ('68.625', '33.4', '101112'))
(2619, ('64.6875', '48.8', '129944'))
(2620, ('65.25', '60.2', '153025'))
(2621, ('65.25', '55.6', '143825'))
(2622, ('81', '25.2', '90900'))
(2623, ('63', '37', '105500'))
(2624, ('81', '27.4', '95300'))
(2625, ('66.9375', '34', '101469'))
(2626, ('65.8125', '31', '94906.2'))
(2627, ('inf', 'inf', 'inf'))
(2628, ('61.875', '42.6', '116138'))
(2629, ('62.4375', '53.2', '137619'))
(2630, ('59.0625', '36.8', '103131'))
(2631, ('79.875', '28.2', '96337.5'))
(2632, ('inf', 'inf', 'inf'))
(2633, ('inf', 'inf', 'inf'))
(2634, ('86.0625', '25.4', '93831.2'))
(2635, ('68.625', '32.8', '99912.5'))
(2636, ('64.6875', '42.4', '117144'))
(2637, ('66.375', '33.8', '100788'))
(2638, ('73.6875', '30.2', '97243.8'))
(2639, ('64.125', '38.2', '108462'))
(2640, ('65.25', '34', '100625'))
(2641, ('64.6875', '56.2', '144744'))
(2642, ('68.625', '34', '102312'))
(2643, ('66.375', '32.8', '98787.5'))
(2644, ('inf', 'inf', 'inf'))
(2645, ('63', '49', '129500'))
(2646, ('65.25', '37.4', '107425'))
(2647, ('66.9375', '47.2', '127869'))
(2648, ('66.9375', '62.8', '159069'))
(2649, ('63.5625', '51.8', '135381'))
(2650, ('77.0625', '26.8', '92131.2'))
(2651, ('71.4375', '32.6', '100919'))
(2652, ('68.625', '33.4', '101112'))
(2653, ('66.9375', '38.4', '110269'))
(2654, ('70.875', '33.2', '101838'))
(2655, ('63.5625', '35.4', '102581'))
(2656, ('62.4375', '36.8', '104819'))
(2657, ('inf', 'inf', 'inf'))
(2658, ('63.5625', '41.6', '114981'))
(2659, ('67.5', '32.6', '98950'))
(2660, ('66.375', '35.8', '104788'))
(2661, ('79.3125', '25.8', '91256.2'))
(2662, ('72', '32', '100000'))
(2663, ('84.375', '25.8', '93787.5'))
(2664, ('65.8125', '44.6', '122106'))
(2665, ('66.375', '36', '105188'))
(2666, ('inf', 'inf', 'inf'))
(2667, ('70.3125', '31.6', '98356.2'))
(2668, ('inf', 'inf', 'inf'))
(2669, ('64.6875', '44.4', '121144'))
(2670, ('64.125', '39.6', '111263'))
(2671, ('65.25', '65.2', '163025'))
(2672, ('64.6875', '41.8', '115944'))
(2673, ('inf', 'inf', 'inf'))
(2674, ('68.0625', '35.6', '105231'))
(2675, ('76.5', '30.8', '99850'))
(2676, ('76.5', '27', '92250'))
(2677, ('69.1875', '30.8', '96193.8'))
(2678, ('60.75', '59.2', '148775'))
(2679, ('68.625', '32.6', '99512.5'))
(2680, ('70.875', '30', '95437.5'))
(2681, ('66.375', '37.2', '107588'))
(2682, ('70.875', '31.2', '97837.5'))
(2683, ('inf', 'inf', 'inf'))
(2684, ('64.125', '34.8', '101663'))
(2685, ('68.625', '34.4', '103112'))
(2686, ('74.25', '28', '93125'))
(2687, ('69.75', '36', '106875'))
(2688, ('62.4375', '64', '159219'))
(2689, ('66.9375', '46.4', '126269'))
(2690, ('60.1875', '40.2', '110494'))
(2691, ('inf', 'inf', 'inf'))
(2692, ('66.375', '53.8', '140788'))
(2693, ('69.75', '32', '98875'))
(2694, ('70.875', '31.2', '97837.5'))
